"","nfi_plot","loc_id","meas_num","species_num","genus","species","variety","smtree_percent","species_strel","meas_date","utm_n","utm_e"
"58",1156421,0,0,1,"PICE","MAR","",99,0.857,"2004-JUN-23",6230000,350000
"59",1156421,0,0,2,"SALI","SPP","",1,0.143,"2004-JUN-23",6230000,350000
"60",1156421,0,1,1,"PICE","MAR","",99,0.714,"2015-JUN-25",6230000,350000
"61",1156426,0,0,1,"SALI","SPP","",59,0.727,"2004-JUN-24",6220000,360000
"62",1156426,0,0,2,"PINU","BAN","",32,0.121,"2004-JUN-24",6220000,360000
"63",1156426,0,0,3,"POPU","TRE","",9,0.106,"2004-JUN-24",6220000,360000
"64",1156426,0,0,4,"ALNU","CRI","",1,0.03,"2004-JUN-24",6220000,360000
"65",1156426,0,0,5,"BETU","PAP","",0,0.015,"2004-JUN-24",6220000,360000
"66",1156461,0,0,1,"PICE","MAR","",53,0.739,"2003-AUG-18",6170000,490000
"67",1156461,0,0,2,"POPU","TRE","",44,0.217,"2003-AUG-18",6170000,490000
"68",1156461,0,0,3,"POPU","BAL","",3,0.043,"2003-AUG-18",6170000,490000
"69",1156461,0,1,1,"PICE","MAR","",88,0.857,"2016-AUG-26",6170000,490000
"70",1156461,0,1,2,"POPU","TRE","",13,0.143,"2016-AUG-26",6170000,490000
"71",1156501,0,0,1,"PICE","MAR","",100,1,"2003-JUL-01",6110000,640000
"72",1156501,0,1,1,"PICE","MAR","",100,1,"2017-JUN-12",6110000,640000
"73",1156546,0,0,1,"PICE","MAR","",100,1,"2003-JUL-17",6030000,420000
"74",1163381,0,0,1,"PICE","MAR","",100,1,"2003-AUG-15",6090000,630000
"75",1170181,0,0,1,"PICE","MAR","",100,1,"2004-JUL-21",6190000,330000
"76",1170231,0,0,1,"PINU","BAN","",100,0.958,"2003-AUG-17",6110000,520000
"77",1170231,0,0,2,"PICE","MAR","",0,0.042,"2003-AUG-17",6110000,520000
"78",1170231,0,1,1,"PINU","BAN","",98,0.933,"2017-JUL-05",6110000,520000
"79",1170231,0,1,2,"PICE","MAR","",3,0.067,"2017-JUL-05",6110000,520000
"80",1177066,0,0,1,"POPU","TRE","",68,0.404,"2004-JUN-22",6160000,340000
"81",1177066,0,0,2,"BETU","PAP","",26,0.281,"2004-JUN-22",6160000,340000
"82",1177066,0,0,3,"ALNU","CRI","",3,0.258,"2004-JUN-22",6160000,340000
"83",1177066,0,0,4,"PINU","BAN","",1,0.034,"2004-JUN-22",6160000,340000
"84",1177066,0,0,5,"SALI","SPP","",1,0.022,"2004-JUN-22",6160000,340000
"85",1177066,0,1,1,"POPU","TRE","",82,0.615,"2016-AUG-14",6160000,340000
"86",1177066,0,1,2,"BETU","PAP","PAP",17,0.333,"2016-AUG-14",6160000,340000
"87",1177066,0,1,3,"PINU","BAN","",1,0.051,"2016-AUG-14",6160000,340000
"88",1177071,0,0,1,"PINU","BAN","",85,0.905,"2004-JUN-22",6160000,360000
"89",1177071,0,0,2,"ALNU","CRI","",13,0.071,"2004-JUN-22",6160000,360000
"90",1177071,0,0,3,"SALI","SPP","",3,0.024,"2004-JUN-22",6160000,360000
"91",1177071,0,1,1,"PINU","BAN","",95,0.864,"2015-AUG-22",6160000,360000
"92",1177091,0,0,1,"PINU","BAN","",100,0.5,"2003-JUN-19",6130000,430000
"93",1177091,0,0,2,"BETU","PAP","",0,0.25,"2003-JUN-19",6130000,430000
"94",1177091,0,0,3,"POPU","TRE","",0,0.25,"2003-JUN-19",6130000,430000
"95",1177121,0,0,1,"PICE","MAR","",95,0.979,"2003-AUG-14",6080000,550000
"96",1177121,0,0,2,"PINU","BAN","",5,0.021,"2003-AUG-14",6080000,550000
"97",1177121,0,1,1,"PICE","MAR","",94,0.971,"2012-AUG-22",6080000,550000
"98",1177121,0,1,2,"PINU","BAN","",6,0.029,"2012-AUG-22",6080000,550000
"99",1177126,0,0,1,"POPU","TRE","",100,0.983,"2003-AUG-15",6070000,560000
"100",1177126,0,0,2,"PICE","GLA","",0,0.017,"2003-AUG-15",6070000,560000
"101",1177126,0,1,1,"POPU","TRE","",95,0.829,"2017-JUL-07",6070000,560000
"102",1177126,0,1,2,"PICE","GLA","",5,0.143,"2017-JUL-07",6070000,560000
"103",1177126,0,1,3,"ABIE","BAL","",0,0.029,"2017-JUL-07",6070000,560000
"104",1177131,0,0,1,"PICE","MAR","",100,0.8,"2003-AUG-12",6070000,580000
"105",1177131,0,0,2,"BETU","PAP","",0,0.2,"2003-AUG-12",6070000,580000
"106",1183951,0,0,1,"PICE","MAR","",100,1,"2003-AUG-30",6140000,350000
"107",1183951,0,1,1,"PICE","MAR","",100,1,"2016-AUG-16",6140000,350000
"108",1183991,0,0,1,"PICE","MAR","",94,0.971,"2003-AUG-13",6080000,500000
"109",1183991,0,1,1,"PICE","MAR","",100,0.989,"2017-JUN-13",6080000,500000
"110",1183991,0,1,2,"POPU","TRE","",0,0.011,"2017-JUN-13",6080000,500000
"111",1190861,0,0,1,"PICE","MAR","",100,1,"2003-JUN-17",6070000,460000
"112",1190916,0,0,1,"PICE","MAR","",98,0.553,"2004-JUN-12",5990000,660000
"113",1190916,0,0,2,"SALI","SPP","",1,0.213,"2004-JUN-12",5990000,660000
"114",1190916,0,1,1,"PICE","MAR","",93,0.818,"2017-JUL-10",5990000,660000
"115",1190916,0,1,2,"BETU","PAP","",7,0.182,"2017-JUL-10",5990000,660000
"116",1190951,0,0,1,"PICE","MAR","",58,0.515,"2004-JUN-14",5930000,390000
"117",1190951,0,0,3,"CORY","COR","",4,0.152,"2004-JUN-14",5930000,390000
"118",1197741,0,0,1,"LARI","LAR","",77,0.692,"2003-JUN-17",6060000,450000
"119",1197741,0,0,2,"PICE","MAR","",23,0.308,"2003-JUN-17",6060000,450000
"120",1197741,0,1,1,"LARI","LAR","",88,0.727,"2016-AUG-24",6060000,450000
"121",1197741,0,1,2,"PICE","MAR","",12,0.273,"2016-AUG-24",6060000,450000
"122",1197746,0,0,1,"PICE","MAR","",100,1,"2003-JUN-22",6050000,470000
"123",1197751,0,1,1,"LARI","LAR","",100,1,"2016-AUG-12",6040000,490000
"124",1197761,0,0,1,"PICE","MAR","",100,0.857,"2003-AUG-17",6030000,520000
"125",1197761,0,0,2,"ABIE","BAL","",0,0.143,"2003-AUG-17",6030000,520000
"126",1197761,0,1,1,"PICE","MAR","",96,0.8,"2017-JUL-09",6030000,520000
"127",1197761,0,1,2,"ABIE","BAL","",4,0.2,"2017-JUL-09",6030000,520000
"128",1197766,0,0,1,"LARI","LAR","",68,0.545,"2003-JUL-15",6020000,540000
"129",1197766,0,0,2,"PICE","MAR","",19,0.364,"2003-JUL-15",6020000,540000
"130",1197766,0,0,3,"BETU","PAP","",13,0.091,"2003-JUL-15",6020000,540000
"131",1197766,0,1,3,"BETU","PAP","",17,0.125,"2012-JUL-06",6020000,540000
"132",1204606,0,0,1,"BETU","PAP","",100,1,"2003-AUG-26",6060000,390000
"133",1204606,0,1,1,"BETU","PAP","PAP",100,1,"2016-AUG-11",6060000,390000
"134",1204621,0,0,1,"LARI","LAR","",68,0.632,"2003-JUN-21",6040000,440000
"135",1204621,0,0,2,"PICE","MAR","",33,0.368,"2003-JUN-21",6040000,440000
"136",1211476,0,0,1,"PICE","MAR","",98,0.75,"2003-AUG-29",6060000,340000
"137",1211476,0,0,2,"POPU","BAL","",2,0.25,"2003-AUG-29",6060000,340000
"138",1211486,0,0,1,"PICE","MAR","",100,1,"2003-AUG-28",6040000,380000
"139",1211511,0,0,1,"PICE","MAR","",95,0.988,"2004-JUN-13",6000000,470000
"140",1211511,0,0,2,"POPU","BAL","",5,0.012,"2004-JUN-13",6000000,470000
"141",1211511,0,1,1,"PICE","MAR","",100,1,"2016-AUG-09",6000000,470000
"142",1211561,0,1,1,"LARI","LAR","",53,0.619,"2017-JUL-11",5930000,660000
"143",1211561,0,1,2,"PICE","MAR","",47,0.381,"2017-JUL-11",5930000,660000
"144",1218376,0,0,1,"PICE","MAR","",100,1,"2003-AUG-28",6010000,410000
"145",1218376,0,1,1,"PICE","MAR","",100,1,"2016-AUG-10",6010000,410000
"146",1218396,0,0,1,"PICE","MAR","",100,1,"2004-JUN-09",5980000,480000
"147",1225241,0,1,1,"POPU","TRE","",53,0.656,"2013-JUN-19",6010000,340000
"148",1225241,0,1,2,"PICE","MAR","",47,0.313,"2013-JUN-19",6010000,340000
"149",1225241,0,1,3,"POPU","BAL","",0,0.031,"2013-JUN-19",6010000,340000
"150",1232216,0,0,1,"BETU","PAP","",100,1,"2003-AUG-27",5850000,690000
"151",1232216,0,1,1,"BETU","PAP","",94,0.778,"2013-AUG-22",5850000,690000
"152",1232216,0,1,2,"PICE","MAR","",6,0.222,"2013-AUG-22",5850000,690000
"153",1239011,0,0,1,"POPU","BAL","",100,1,"2003-AUG-30",5960000,370000
"154",1239011,0,1,1,"ACER","NEG","",51,0.667,"2013-SEP-05",5960000,370000
"155",1239011,0,1,2,"POPU","BAL","",49,0.333,"2013-SEP-05",5960000,370000
"156",1245881,0,0,2,"BETU","PAP","",21,0.25,"2003-AUG-29",5960000,320000
"157",1245881,0,0,4,"PICE","GLA","",2,0.125,"2003-AUG-29",5960000,320000
"158",1245881,0,1,1,"PICE","MAR","",44,0.6,"2012-AUG-28",5960000,320000
"159",1245881,0,1,2,"BETU","PAP","",43,0.2,"2012-AUG-28",5960000,320000
"160",1245881,0,1,3,"PICE","GLA","",12,0.1,"2012-AUG-28",5960000,320000
"161",1245881,0,1,4,"POPU","TRE","",2,0.1,"2012-AUG-28",5960000,320000
"162",1252776,0,0,1,"PICE","MAR","",96,0.821,"2003-AUG-26",5910000,370000
"163",1252776,0,0,2,"LARI","LAR","",4,0.179,"2003-AUG-26",5910000,370000
"164",1252776,0,1,1,"PICE","MAR","",93,0.85,"2018-AUG-22",5910000,370000
"165",1252776,0,1,2,"LARI","LAR","",7,0.15,"2018-AUG-22",5910000,370000
"166",1259646,0,0,1,"PICE","MAR","",89,0.88,"2003-AUG-27",5910000,330000
"167",1259646,0,0,2,"LARI","LAR","",11,0.12,"2003-AUG-27",5910000,330000
"168",1259646,0,1,1,"PICE","MAR","",82,0.781,"2013-SEP-04",5910000,330000
"169",1259646,0,1,2,"LARI","LAR","",18,0.219,"2013-SEP-04",5910000,330000
"170",1259661,0,0,1,"PICE","MAR","",100,1,"2003-AUG-27",5890000,380000
"171",1259661,0,1,1,"PICE","MAR","",100,1,"2008-AUG-19",5890000,380000
"172",1259661,0,2,1,"PICE","MAR","",100,1,"2018-AUG-23",5890000,380000
"173",1259711,0,0,1,"PICE","MAR","",96,0.615,"2003-JUL-19",5810000,570000
"174",1259711,0,0,2,"LARI","LAR","",4,0.385,"2003-JUL-19",5810000,570000
"175",1259711,0,1,1,"PICE","MAR","",96,0.733,"2009-JUL-08",5810000,570000
"176",1259711,0,1,2,"LARI","LAR","",4,0.267,"2009-JUL-08",5810000,570000
"177",1259711,0,2,1,"PICE","MAR","",68,0.667,"2019-SEP-24",5810000,570000
"178",1259711,0,2,2,"LARI","LAR","",32,0.333,"2019-SEP-24",5810000,570000
"179",1259731,0,0,1,"PICE","MAR","",100,1,"2003-JUL-02",5780000,640000
"180",1259731,0,1,1,"PICE","MAR","",100,1,"2009-JUL-06",5780000,640000
"181",1259731,0,2,1,"PICE","MAR","",100,1,"2019-JUN-24",5780000,640000
"182",1259736,0,0,1,"LARI","LAR","",96,0.778,"2003-AUG-26",5780000,660000
"183",1259736,0,0,2,"PICE","MAR","",4,0.222,"2003-AUG-26",5780000,660000
"184",1259736,0,1,1,"LARI","LAR","",95,0.75,"2013-AUG-20",5780000,660000
"185",1259736,0,1,2,"PICE","MAR","",5,0.25,"2013-AUG-20",5780000,660000
"186",1266546,0,0,1,"PICE","MAR","",100,1,"2003-JUL-29",5860000,390000
"187",1266546,0,1,1,"PICE","MAR","",100,1,"2008-AUG-09",5860000,390000
"188",1266546,0,2,1,"PICE","MAR","",100,1,"2018-AUG-21",5860000,390000
"189",1273421,0,0,1,"PICE","GLA","",98,0.667,"2003-JUN-09",5850000,370000
"190",1273421,0,0,2,"BETU","PAP","",2,0.333,"2003-JUN-09",5850000,370000
"191",1273421,0,1,3,"POPU","TRE","",1,0.333,"2008-JUN-18",5850000,370000
"192",1273466,0,0,1,"PICE","MAR","",90,0.879,"2003-AUG-14",5780000,530000
"193",1273466,0,0,2,"LARI","LAR","",10,0.121,"2003-AUG-14",5780000,530000
"194",1273466,0,1,1,"PICE","MAR","",89,0.857,"2014-AUG-19",5780000,530000
"195",1273466,0,1,2,"LARI","LAR","",12,0.143,"2014-AUG-19",5780000,530000
"196",1280296,0,0,1,"PICE","MAR","",100,1,"2003-JUL-29",5840000,340000
"197",1280296,0,1,1,"PICE","MAR","",100,1,"2008-AUG-08",5840000,340000
"198",1280371,0,0,1,"POPU","TRE","",92,0.878,"2003-JUL-21",5730000,620000
"199",1280371,0,0,2,"BETU","PAP","",8,0.122,"2003-JUL-21",5730000,620000
"200",1280371,0,1,1,"POPU","TRE","",91,0.824,"2014-JUL-22",5730000,620000
"201",1280371,0,1,2,"BETU","PAP","",9,0.176,"2014-JUL-22",5730000,620000
"202",1287251,0,0,1,"ABIE","BAL","",38,0.35,"2003-JUL-15",5710000,610000
"203",1287251,0,1,1,"BETU","PAP","",45,0.471,"2009-JUL-11",5710000,610000
"204",1287251,0,2,1,"ABIE","BAL","",51,0.75,"2019-JUN-26",5710000,610000
"205",1287251,0,2,2,"PICE","MAR","",49,0.188,"2019-JUN-26",5710000,610000
"206",1287251,0,2,3,"BETU","PAP","",0,0.063,"2019-JUN-26",5710000,610000
"207",1287256,0,1,1,"PICE","GLA","",100,1,"2014-AUG-20",5700000,630000
"208",1287286,0,0,1,"PICE","MAR","",100,1,"2003-JUL-04",5650000,320000
"209",1287286,0,1,1,"PICE","MAR","",100,1,"2013-JUL-06",5650000,320000
"210",1294076,0,2,1,"PICE","MAR","",100,1,"2018-AUG-25",5770000,400000
"211",1294121,0,0,1,"POPU","TRE","",71,0.619,"2004-JUN-08",5710000,570000
"212",1294121,0,0,2,"POPU","BAL","",25,0.248,"2004-JUN-08",5710000,570000
"213",1294121,0,0,3,"SALI","SPP","",4,0.071,"2004-JUN-08",5710000,570000
"214",1294121,0,0,4,"ACER","SPI","",0,0.062,"2004-JUN-08",5710000,570000
"215",1294121,0,1,1,"POPU","BAL","",65,0.522,"2014-JUN-10",5710000,570000
"216",1294121,0,1,2,"POPU","TRE","",36,0.478,"2014-JUN-10",5710000,570000
"217",1294161,0,0,3,"POPU","TRE","",1,0.025,"2003-JUN-19",5640000,290000
"218",1294161,0,1,1,"PICE","MAR","",100,1,"2013-JUL-04",5640000,290000
"219",1294166,0,0,1,"PRUN","PEN","",100,1,"2004-AUG-10",5640000,310000
"220",1307826,0,1,1,"POPU","TRE","",100,1,"2008-JUN-10",5750000,350000
"221",1307826,0,2,1,"POPU","TRE","",75,0.59,"2018-AUG-02",5750000,350000
"222",1307826,0,2,2,"BETU","PAP","",22,0.385,"2018-AUG-02",5750000,350000
"223",1307826,0,2,3,"POPU","BAL","",3,0.026,"2018-AUG-02",5750000,350000
"224",1307926,0,0,1,"PICE","MAR","",100,1,"2003-AUG-30",5600000,290000
"225",1307926,0,1,1,"PICE","MAR","",100,1,"2009-AUG-19",5600000,720000
"226",1307926,0,2,1,"PICE","MAR","",100,1,"2019-SEP-19",5600000,720000
"227",1314711,0,0,1,"POPU","TRE","",96,0.579,"2003-JUN-07",5720000,360000
"228",1314711,0,0,2,"PICE","MAR","",3,0.316,"2003-JUN-07",5720000,360000
"229",1314711,0,0,3,"PICE","GLA","",1,0.105,"2003-JUN-07",5720000,360000
"230",1314811,0,1,1,"POPU","TRE","",100,1,"2009-JUN-03",5570000,300000
"231",1314811,0,2,1,"POPU","TRE","",49,0.5,"2019-JUN-22",5570000,730000
"232",1314811,0,2,2,"FRAX","NIG","",31,0.25,"2019-JUN-22",5570000,730000
"233",1314811,0,2,3,"QUER","MAC","",20,0.25,"2019-JUN-22",5570000,730000
"234",1321586,0,0,1,"POPU","TRE","",100,0.8,"2003-JUN-03",5710000,330000
"235",1321586,0,0,2,"PICE","GLA","",0,0.2,"2003-JUN-03",5710000,330000
"236",1321586,0,1,1,"POPU","TRE","",96,0.667,"2008-JUN-23",5710000,330000
"237",1321586,0,1,2,"PICE","MAR","",5,0.333,"2008-JUN-23",5710000,330000
"238",1321586,0,2,1,"PICE","GLA","",100,1,"2018-AUG-02",5710000,330000
"239",1321686,0,0,1,"POPU","TRE","",91,0.8,"2003-JUN-03",5560000,700000
"240",1321686,0,0,2,"BETU","PAP","",9,0.2,"2003-JUN-03",5560000,700000
"241",1321686,0,1,1,"POPU","TRE","",90,0.8,"2009-JUN-01",5560000,700000
"242",1321686,0,1,2,"BETU","PAP","",10,0.2,"2009-JUN-01",5560000,700000
"243",1321686,0,2,1,"BETU","PAP","",77,0.5,"2019-JUN-20",5560000,700000
"244",1321686,0,2,2,"POPU","TRE","",23,0.5,"2019-JUN-20",5560000,700000
"245",1328496,0,1,1,"BETU","PAP","",68,0.5,"2013-AUG-11",5650000,440000
"246",1328496,0,1,2,"POPU","TRE","",32,0.5,"2013-AUG-11",5650000,440000
"247",1328581,0,0,1,"PICE","MAR","",72,0.917,"2004-AUG-09",5520000,320000
"248",1328581,0,0,2,"LARI","LAR","",28,0.083,"2004-AUG-09",5520000,320000
"249",1328581,0,1,1,"PICE","MAR","",75,0.919,"2009-AUG-04",5520000,320000
"250",1328581,0,1,2,"LARI","LAR","",25,0.081,"2009-AUG-04",5520000,320000
"251",1328581,0,2,1,"PICE","MAR","",80,0.938,"2019-SEP-18",5520000,320000
"252",1328581,0,2,2,"LARI","LAR","",20,0.063,"2019-SEP-18",5520000,320000
"253",1328586,0,0,1,"PICE","MAR","",95,0.889,"2003-JUN-22",5510000,340000
"254",1328586,0,0,2,"LARI","LAR","",5,0.111,"2003-JUN-22",5510000,340000
"255",1328586,0,1,1,"PICE","MAR","",62,0.778,"2014-JUN-19",5510000,340000
"256",1328586,0,1,2,"LARI","LAR","",38,0.222,"2014-JUN-19",5510000,340000
"257",1335371,0,0,1,"PICE","GLA","",100,1,"2003-JUL-31",5640000,410000
"258",1335371,0,1,1,"PICE","GLA","",100,0.667,"2013-AUG-09",5640000,410000
"259",1335371,0,1,2,"POPU","TRE","",0,0.333,"2013-AUG-09",5640000,410000
"260",1342331,0,0,1,"POPU","TRE","",100,1,"2003-JUN-07",5500000,700000
"261",1342331,0,1,1,"POPU","TRE","",100,1,"2009-JUN-04",5500000,700000
"262",1342331,0,2,1,"POPU","TRE","",100,1,"2019-SEP-16",5500000,700000
"263",1342351,0,0,5,"AMEL","ALN","",0,0.007,"2004-AUG-09",5470000,340000
"264",1342351,0,1,1,"LARI","LAR","",52,0.667,"2009-AUG-05",5470000,340000
"265",1342351,0,1,2,"PICE","MAR","",48,0.333,"2009-AUG-05",5470000,340000
"266",1349216,0,0,1,"POPU","TRE","",100,1,"2003-JUN-05",5470000,710000
"267",1349216,0,1,1,"POPU","TRE","",100,1,"2009-JUN-05",5470000,710000
"268",1356096,0,0,1,"POPU","TRE","",100,1,"2003-JUL-07",5460000,700000
"269",1356096,0,1,1,"POPU","TRE","",100,1,"2014-JUL-08",5460000,700000
"270",1356106,0,0,1,"PINU","BAN","",100,1,"2003-JUN-16",5440000,300000
