"","nfi_plot","loc_id","meas_num","species_num","genus","species","variety","smtree_percent","species_strel","meas_date","utm_n","utm_e"
"58",1170231,0,0,1,"PINU","BAN","",100,0.958,"2003-AUG-17",6110000,520000
"59",1170231,0,0,2,"PICE","MAR","",0,0.042,"2003-AUG-17",6110000,520000
"60",1170231,0,1,1,"PINU","BAN","",98,0.933,"2017-JUL-05",6110000,520000
"61",1170231,0,1,2,"PICE","MAR","",3,0.067,"2017-JUL-05",6110000,520000
"62",1177066,0,0,1,"POPU","TRE","",68,0.404,"2004-JUN-22",6160000,340000
"63",1177066,0,0,2,"BETU","PAP","",26,0.281,"2004-JUN-22",6160000,340000
"64",1177066,0,0,3,"ALNU","CRI","",3,0.258,"2004-JUN-22",6160000,340000
"65",1177066,0,0,4,"PINU","BAN","",1,0.034,"2004-JUN-22",6160000,340000
"66",1177066,0,0,5,"SALI","SPP","",1,0.022,"2004-JUN-22",6160000,340000
"67",1177066,0,1,1,"POPU","TRE","",82,0.615,"2016-AUG-14",6160000,340000
"68",1177066,0,1,2,"BETU","PAP","PAP",17,0.333,"2016-AUG-14",6160000,340000
"69",1177066,0,1,3,"PINU","BAN","",1,0.051,"2016-AUG-14",6160000,340000
"70",1177071,0,0,1,"PINU","BAN","",85,0.905,"2004-JUN-22",6160000,360000
"71",1177071,0,0,2,"ALNU","CRI","",13,0.071,"2004-JUN-22",6160000,360000
"72",1177071,0,0,3,"SALI","SPP","",3,0.024,"2004-JUN-22",6160000,360000
"73",1177071,0,1,1,"PINU","BAN","",95,0.864,"2015-AUG-22",6160000,360000
"74",1177121,0,0,1,"PICE","MAR","",95,0.979,"2003-AUG-14",6080000,550000
"75",1177121,0,0,2,"PINU","BAN","",5,0.021,"2003-AUG-14",6080000,550000
"76",1177121,0,1,1,"PICE","MAR","",94,0.971,"2012-AUG-22",6080000,550000
"77",1177121,0,1,2,"PINU","BAN","",6,0.029,"2012-AUG-22",6080000,550000
"78",1177126,0,0,1,"POPU","TRE","",100,0.983,"2003-AUG-15",6070000,560000
"79",1177126,0,0,2,"PICE","GLA","",0,0.017,"2003-AUG-15",6070000,560000
"80",1177126,0,1,1,"POPU","TRE","",95,0.829,"2017-JUL-07",6070000,560000
"81",1177126,0,1,2,"PICE","GLA","",5,0.143,"2017-JUL-07",6070000,560000
"82",1177126,0,1,3,"ABIE","BAL","",0,0.029,"2017-JUL-07",6070000,560000
"83",1183951,0,0,1,"PICE","MAR","",100,1,"2003-AUG-30",6140000,350000
"84",1183951,0,1,1,"PICE","MAR","",100,1,"2016-AUG-16",6140000,350000
"85",1183991,0,0,1,"PICE","MAR","",94,0.971,"2003-AUG-13",6080000,500000
"86",1183991,0,1,1,"PICE","MAR","",100,0.989,"2017-JUN-13",6080000,500000
"87",1183991,0,1,2,"POPU","TRE","",0,0.011,"2017-JUN-13",6080000,500000
"88",1190916,0,0,1,"PICE","MAR","",98,0.553,"2004-JUN-12",5990000,660000
"89",1190916,0,0,2,"SALI","SPP","",1,0.213,"2004-JUN-12",5990000,660000
"90",1190916,0,1,1,"PICE","MAR","",93,0.818,"2017-JUL-10",5990000,660000
"91",1190916,0,1,2,"BETU","PAP","",7,0.182,"2017-JUL-10",5990000,660000
"92",1197741,0,0,1,"LARI","LAR","",77,0.692,"2003-JUN-17",6060000,450000
"93",1197741,0,0,2,"PICE","MAR","",23,0.308,"2003-JUN-17",6060000,450000
"94",1197741,0,1,1,"LARI","LAR","",88,0.727,"2016-AUG-24",6060000,450000
"95",1197741,0,1,2,"PICE","MAR","",12,0.273,"2016-AUG-24",6060000,450000
"96",1197761,0,0,1,"PICE","MAR","",100,0.857,"2003-AUG-17",6030000,520000
"97",1197761,0,0,2,"ABIE","BAL","",0,0.143,"2003-AUG-17",6030000,520000
"98",1197761,0,1,1,"PICE","MAR","",96,0.8,"2017-JUL-09",6030000,520000
"99",1197761,0,1,2,"ABIE","BAL","",4,0.2,"2017-JUL-09",6030000,520000
"100",1197766,0,0,1,"LARI","LAR","",68,0.545,"2003-JUL-15",6020000,540000
"101",1197766,0,0,2,"PICE","MAR","",19,0.364,"2003-JUL-15",6020000,540000
"102",1197766,0,0,3,"BETU","PAP","",13,0.091,"2003-JUL-15",6020000,540000
"103",1197766,0,1,3,"BETU","PAP","",17,0.125,"2012-JUL-06",6020000,540000
"104",1204606,0,0,1,"BETU","PAP","",100,1,"2003-AUG-26",6060000,390000
"105",1204606,0,1,1,"BETU","PAP","PAP",100,1,"2016-AUG-11",6060000,390000
"106",1211511,0,0,1,"PICE","MAR","",95,0.988,"2004-JUN-13",6000000,470000
"107",1211511,0,0,2,"POPU","BAL","",5,0.012,"2004-JUN-13",6000000,470000
"108",1211511,0,1,1,"PICE","MAR","",100,1,"2016-AUG-09",6000000,470000
"109",1218376,0,0,1,"PICE","MAR","",100,1,"2003-AUG-28",6010000,410000
"110",1218376,0,1,1,"PICE","MAR","",100,1,"2016-AUG-10",6010000,410000
"111",1232216,0,0,1,"BETU","PAP","",100,1,"2003-AUG-27",5850000,690000
"112",1232216,0,1,1,"BETU","PAP","",94,0.778,"2013-AUG-22",5850000,690000
"113",1232216,0,1,2,"PICE","MAR","",6,0.222,"2013-AUG-22",5850000,690000
"114",1239011,0,0,1,"POPU","BAL","",100,1,"2003-AUG-30",5960000,370000
"115",1239011,0,1,1,"ACER","NEG","",51,0.667,"2013-SEP-05",5960000,370000
"116",1239011,0,1,2,"POPU","BAL","",49,0.333,"2013-SEP-05",5960000,370000
"117",1245881,0,0,2,"BETU","PAP","",21,0.25,"2003-AUG-29",5960000,320000
"118",1245881,0,0,4,"PICE","GLA","",2,0.125,"2003-AUG-29",5960000,320000
"119",1245881,0,1,1,"PICE","MAR","",44,0.6,"2012-AUG-28",5960000,320000
"120",1245881,0,1,2,"BETU","PAP","",43,0.2,"2012-AUG-28",5960000,320000
"121",1245881,0,1,3,"PICE","GLA","",12,0.1,"2012-AUG-28",5960000,320000
"122",1245881,0,1,4,"POPU","TRE","",2,0.1,"2012-AUG-28",5960000,320000
"123",1252776,0,0,1,"PICE","MAR","",96,0.821,"2003-AUG-26",5910000,370000
"124",1252776,0,0,2,"LARI","LAR","",4,0.179,"2003-AUG-26",5910000,370000
"125",1252776,0,1,1,"PICE","MAR","",93,0.85,"2018-AUG-22",5910000,370000
"126",1252776,0,1,2,"LARI","LAR","",7,0.15,"2018-AUG-22",5910000,370000
"127",1259646,0,0,1,"PICE","MAR","",89,0.88,"2003-AUG-27",5910000,330000
"128",1259646,0,0,2,"LARI","LAR","",11,0.12,"2003-AUG-27",5910000,330000
"129",1259646,0,1,1,"PICE","MAR","",82,0.781,"2013-SEP-04",5910000,330000
"130",1259646,0,1,2,"LARI","LAR","",18,0.219,"2013-SEP-04",5910000,330000
"131",1259661,0,0,1,"PICE","MAR","",100,1,"2003-AUG-27",5890000,380000
"132",1259661,0,1,1,"PICE","MAR","",100,1,"2008-AUG-19",5890000,380000
"133",1259661,0,2,1,"PICE","MAR","",100,1,"2018-AUG-23",5890000,380000
"134",1259711,0,0,1,"PICE","MAR","",96,0.615,"2003-JUL-19",5810000,570000
"135",1259711,0,0,2,"LARI","LAR","",4,0.385,"2003-JUL-19",5810000,570000
"136",1259711,0,1,1,"PICE","MAR","",96,0.733,"2009-JUL-08",5810000,570000
"137",1259711,0,1,2,"LARI","LAR","",4,0.267,"2009-JUL-08",5810000,570000
"138",1259711,0,2,1,"PICE","MAR","",68,0.667,"2019-SEP-24",5810000,570000
"139",1259711,0,2,2,"LARI","LAR","",32,0.333,"2019-SEP-24",5810000,570000
"140",1259731,0,0,1,"PICE","MAR","",100,1,"2003-JUL-02",5780000,640000
"141",1259731,0,1,1,"PICE","MAR","",100,1,"2009-JUL-06",5780000,640000
"142",1259731,0,2,1,"PICE","MAR","",100,1,"2019-JUN-24",5780000,640000
"143",1259736,0,0,1,"LARI","LAR","",96,0.778,"2003-AUG-26",5780000,660000
"144",1259736,0,0,2,"PICE","MAR","",4,0.222,"2003-AUG-26",5780000,660000
"145",1259736,0,1,1,"LARI","LAR","",95,0.75,"2013-AUG-20",5780000,660000
"146",1259736,0,1,2,"PICE","MAR","",5,0.25,"2013-AUG-20",5780000,660000
"147",1266546,0,0,1,"PICE","MAR","",100,1,"2003-JUL-29",5860000,390000
"148",1266546,0,1,1,"PICE","MAR","",100,1,"2008-AUG-09",5860000,390000
"149",1266546,0,2,1,"PICE","MAR","",100,1,"2018-AUG-21",5860000,390000
"150",1273421,0,0,1,"PICE","GLA","",98,0.667,"2003-JUN-09",5850000,370000
"151",1273421,0,0,2,"BETU","PAP","",2,0.333,"2003-JUN-09",5850000,370000
"152",1273421,0,1,3,"POPU","TRE","",1,0.333,"2008-JUN-18",5850000,370000
"153",1273466,0,0,1,"PICE","MAR","",90,0.879,"2003-AUG-14",5780000,530000
"154",1273466,0,0,2,"LARI","LAR","",10,0.121,"2003-AUG-14",5780000,530000
"155",1273466,0,1,1,"PICE","MAR","",89,0.857,"2014-AUG-19",5780000,530000
"156",1273466,0,1,2,"LARI","LAR","",12,0.143,"2014-AUG-19",5780000,530000
"157",1280296,0,0,1,"PICE","MAR","",100,1,"2003-JUL-29",5840000,340000
"158",1280296,0,1,1,"PICE","MAR","",100,1,"2008-AUG-08",5840000,340000
"159",1280371,0,0,1,"POPU","TRE","",92,0.878,"2003-JUL-21",5730000,620000
"160",1280371,0,0,2,"BETU","PAP","",8,0.122,"2003-JUL-21",5730000,620000
"161",1280371,0,1,1,"POPU","TRE","",91,0.824,"2014-JUL-22",5730000,620000
"162",1280371,0,1,2,"BETU","PAP","",9,0.176,"2014-JUL-22",5730000,620000
"163",1287251,0,0,1,"ABIE","BAL","",38,0.35,"2003-JUL-15",5710000,610000
"164",1287251,0,1,1,"BETU","PAP","",45,0.471,"2009-JUL-11",5710000,610000
"165",1287251,0,2,1,"ABIE","BAL","",51,0.75,"2019-JUN-26",5710000,610000
"166",1287251,0,2,2,"PICE","MAR","",49,0.188,"2019-JUN-26",5710000,610000
"167",1287251,0,2,3,"BETU","PAP","",0,0.063,"2019-JUN-26",5710000,610000
"168",1287286,0,0,1,"PICE","MAR","",100,1,"2003-JUL-04",5650000,320000
"169",1287286,0,1,1,"PICE","MAR","",100,1,"2013-JUL-06",5650000,320000
"170",1294121,0,0,1,"POPU","TRE","",71,0.619,"2004-JUN-08",5710000,570000
"171",1294121,0,0,2,"POPU","BAL","",25,0.248,"2004-JUN-08",5710000,570000
"172",1294121,0,0,3,"SALI","SPP","",4,0.071,"2004-JUN-08",5710000,570000
"173",1294121,0,0,4,"ACER","SPI","",0,0.062,"2004-JUN-08",5710000,570000
"174",1294121,0,1,1,"POPU","BAL","",65,0.522,"2014-JUN-10",5710000,570000
"175",1294121,0,1,2,"POPU","TRE","",36,0.478,"2014-JUN-10",5710000,570000
"176",1294161,0,0,3,"POPU","TRE","",1,0.025,"2003-JUN-19",5640000,290000
"177",1294161,0,1,1,"PICE","MAR","",100,1,"2013-JUL-04",5640000,290000
"178",1307826,0,1,1,"POPU","TRE","",100,1,"2008-JUN-10",5750000,350000
"179",1307826,0,2,1,"POPU","TRE","",75,0.59,"2018-AUG-02",5750000,350000
"180",1307826,0,2,2,"BETU","PAP","",22,0.385,"2018-AUG-02",5750000,350000
"181",1307826,0,2,3,"POPU","BAL","",3,0.026,"2018-AUG-02",5750000,350000
"182",1307926,0,0,1,"PICE","MAR","",100,1,"2003-AUG-30",5600000,290000
"183",1307926,0,1,1,"PICE","MAR","",100,1,"2009-AUG-19",5600000,720000
"184",1307926,0,2,1,"PICE","MAR","",100,1,"2019-SEP-19",5600000,720000
"185",1314811,0,1,1,"POPU","TRE","",100,1,"2009-JUN-03",5570000,300000
"186",1314811,0,2,1,"POPU","TRE","",49,0.5,"2019-JUN-22",5570000,730000
"187",1314811,0,2,2,"FRAX","NIG","",31,0.25,"2019-JUN-22",5570000,730000
"188",1314811,0,2,3,"QUER","MAC","",20,0.25,"2019-JUN-22",5570000,730000
"189",1321586,0,0,1,"POPU","TRE","",100,0.8,"2003-JUN-03",5710000,330000
"190",1321586,0,0,2,"PICE","GLA","",0,0.2,"2003-JUN-03",5710000,330000
"191",1321586,0,1,1,"POPU","TRE","",96,0.667,"2008-JUN-23",5710000,330000
"192",1321586,0,1,2,"PICE","MAR","",5,0.333,"2008-JUN-23",5710000,330000
"193",1321586,0,2,1,"PICE","GLA","",100,1,"2018-AUG-02",5710000,330000
"194",1321686,0,0,1,"POPU","TRE","",91,0.8,"2003-JUN-03",5560000,700000
"195",1321686,0,0,2,"BETU","PAP","",9,0.2,"2003-JUN-03",5560000,700000
"196",1321686,0,1,1,"POPU","TRE","",90,0.8,"2009-JUN-01",5560000,700000
"197",1321686,0,1,2,"BETU","PAP","",10,0.2,"2009-JUN-01",5560000,700000
"198",1321686,0,2,1,"BETU","PAP","",77,0.5,"2019-JUN-20",5560000,700000
"199",1321686,0,2,2,"POPU","TRE","",23,0.5,"2019-JUN-20",5560000,700000
"200",1328581,0,0,1,"PICE","MAR","",72,0.917,"2004-AUG-09",5520000,320000
"201",1328581,0,0,2,"LARI","LAR","",28,0.083,"2004-AUG-09",5520000,320000
"202",1328581,0,1,1,"PICE","MAR","",75,0.919,"2009-AUG-04",5520000,320000
"203",1328581,0,1,2,"LARI","LAR","",25,0.081,"2009-AUG-04",5520000,320000
"204",1328581,0,2,1,"PICE","MAR","",80,0.938,"2019-SEP-18",5520000,320000
"205",1328581,0,2,2,"LARI","LAR","",20,0.063,"2019-SEP-18",5520000,320000
"206",1328586,0,0,1,"PICE","MAR","",95,0.889,"2003-JUN-22",5510000,340000
"207",1328586,0,0,2,"LARI","LAR","",5,0.111,"2003-JUN-22",5510000,340000
"208",1328586,0,1,1,"PICE","MAR","",62,0.778,"2014-JUN-19",5510000,340000
"209",1328586,0,1,2,"LARI","LAR","",38,0.222,"2014-JUN-19",5510000,340000
"210",1335371,0,0,1,"PICE","GLA","",100,1,"2003-JUL-31",5640000,410000
"211",1335371,0,1,1,"PICE","GLA","",100,0.667,"2013-AUG-09",5640000,410000
"212",1335371,0,1,2,"POPU","TRE","",0,0.333,"2013-AUG-09",5640000,410000
"213",1342331,0,0,1,"POPU","TRE","",100,1,"2003-JUN-07",5500000,700000
"214",1342331,0,1,1,"POPU","TRE","",100,1,"2009-JUN-04",5500000,700000
"215",1342331,0,2,1,"POPU","TRE","",100,1,"2019-SEP-16",5500000,700000
"216",1342351,0,0,5,"AMEL","ALN","",0,0.007,"2004-AUG-09",5470000,340000
"217",1342351,0,1,1,"LARI","LAR","",52,0.667,"2009-AUG-05",5470000,340000
"218",1342351,0,1,2,"PICE","MAR","",48,0.333,"2009-AUG-05",5470000,340000
"219",1349216,0,0,1,"POPU","TRE","",100,1,"2003-JUN-05",5470000,710000
"220",1349216,0,1,1,"POPU","TRE","",100,1,"2009-JUN-05",5470000,710000
"221",1356096,0,0,1,"POPU","TRE","",100,1,"2003-JUL-07",5460000,700000
"222",1356096,0,1,1,"POPU","TRE","",100,1,"2014-JUL-08",5460000,700000
